date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:40:24	3635/3635	---M--	200	added ('OK')	image/jpeg	etag:%225afd5b14-e33%22	https://colorlib.com/polygon/adminty/files/assets/images/user-profile/follower/f-5.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/user-profile/follower/f-5.jpg	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:25	3011/3011	---M--	200	added ('OK')	image/jpeg	etag:%225afd57bf-bc3%22	https://colorlib.com/polygon/adminty/files/assets/images/avatar-1.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/avatar-1.jpg	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:25	427/427	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58a6-1ab%22	https://colorlib.com/polygon/adminty/files/bower_components/modernizr/js/css-scrollbars.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/modernizr/js/css-scrollbars.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:26	253924/253924	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a92-3dfe4%22	https://colorlib.com/polygon/adminty/files/assets/pages/advance-elements/moment-with-locales.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/advance-elements/moment-with-locales.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:26	33529/33529	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58c8-82f9%22	https://colorlib.com/polygon/adminty/files/bower_components/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:26	48882/48882	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a89-bef2%22	https://colorlib.com/polygon/adminty/files/assets/pages/advance-elements/bootstrap-datetimepicker.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/advance-elements/bootstrap-datetimepicker.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:26	69588/69588	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5932-10fd4%22	https://colorlib.com/polygon/adminty/files/bower_components/bootstrap-daterangepicker/js/daterangepicker.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/bootstrap-daterangepicker/js/daterangepicker.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:27	16680/16680	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5947-4128%22	https://colorlib.com/polygon/adminty/files/bower_components/datedropper/js/datedropper.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/datedropper/js/datedropper.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:27	83059/83059	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5962-14473%22	https://colorlib.com/polygon/adminty/files/bower_components/datatables.net/js/jquery.dataTables.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/datatables.net/js/jquery.dataTables.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:27	2115/2115	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd596d-843%22	https://colorlib.com/polygon/adminty/files/bower_components/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:28	11408/11408	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd582d-2c90%22	https://colorlib.com/polygon/adminty/files/bower_components/datatables.net-responsive/js/dataTables.responsive.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:28	1245/1245	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58f0-4dd%22	https://colorlib.com/polygon/adminty/files/bower_components/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:31	35879/35879	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58a2-8c27%22	https://colorlib.com/polygon/adminty/files/bower_components/i18next/js/i18next.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/i18next/js/i18next.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:31	3238/3238	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58d0-ca6%22	https://colorlib.com/polygon/adminty/files/bower_components/i18next-xhr-backend/js/i18nextXHRBackend.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/i18next-xhr-backend/js/i18nextXHRBackend.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:32	1077903/1077903	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a77-10728f%22	https://colorlib.com/polygon/adminty/files/assets/pages/ckeditor/ckeditor.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/ckeditor/ckeditor.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:32	4118/4118	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd594f-1016%22	https://colorlib.com/polygon/adminty/files/bower_components/i18next-browser-languagedetector/js/i18nextBrowserLanguageDetector.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/i18next-browser-languagedetector/js/i18nextBrowserLanguageDetector.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:32	1856/1856	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5829-740%22	https://colorlib.com/polygon/adminty/files/bower_components/jquery-i18next/js/jquery-i18next.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/bower_components/jquery-i18next/js/jquery-i18next.min.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:32	972409/972409	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd617f-ed679%22	https://colorlib.com/polygon/adminty/files/assets/pages/chart/echarts/js/echarts-all.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/chart/echarts/js/echarts-all.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:32	21247/21247	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd57e1-52ff%22	https://colorlib.com/polygon/adminty/files/assets/pages/user-profile.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/user-profile.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:33	18003/18003	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd57cc-4653%22	https://colorlib.com/polygon/adminty/files/assets/js/script.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/script.js	(from https://colorlib.com/polygon/adminty/default/user-profile.html)
12:40:33	16558/16558	---M--	200	added ('OK')	image/png	etag:%225afd59b4-40ae%22	https://colorlib.com/polygon/adminty/files/assets/images/auth/Logo-small-bottom.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/auth/Logo-small-bottom.png	(from https://colorlib.com/polygon/adminty/default/auth-lock-screen.html)
12:40:34	296/296	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd57c8-128%22	https://colorlib.com/polygon/adminty/files/assets/js/common-pages.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/common-pages.js	(from https://colorlib.com/polygon/adminty/default/auth-lock-screen.html)
12:40:35	41014/41014	---MCZ	200	added ('OK')	text/css	etag:W/%225afd617b-a036%22	https://colorlib.com/polygon/adminty/files/assets/pages/chart/radial/css/radial.css	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/chart/radial/css/radial.css	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:35	5030/5030	---M--	200	added ('OK')	image/jpeg	etag:%225afd598a-13a6%22	https://colorlib.com/polygon/adminty/files/assets/images/mega-menu/01.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/mega-menu/01.jpg	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:36	4829/4829	---M--	200	added ('OK')	image/jpeg	etag:%225afd598a-12dd%22	https://colorlib.com/polygon/adminty/files/assets/images/mega-menu/03.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/mega-menu/03.jpg	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:37	4959/4959	---M--	200	added ('OK')	image/jpeg	etag:%225afd598b-135f%22	https://colorlib.com/polygon/adminty/files/assets/images/mega-menu/02.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/mega-menu/02.jpg	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:37	30289/30289	---M--	200	added ('OK')	application/javascript	etag:c7c9ab7d2051a170f0ef6edca0658b99	https://developers.google.com/maps/documentation/javascript/examples/markerclusterer/markerclusterer.js	C:/xampp/htdocs/Adminity2/Aminity/developers.google.com/maps/documentation/javascript/examples/markerclusterer/markerclusterer.js	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:38	65907/65907	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a6b-10173%22	https://colorlib.com/polygon/adminty/files/assets/pages/google-maps/gmaps.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/google-maps/gmaps.js	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:38	15947/15947	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5cad-3e4b%22	https://colorlib.com/polygon/adminty/files/assets/pages/widget/gauge/gauge.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/widget/gauge/gauge.min.js	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:39	12853/12853	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5c9c-3235%22	https://colorlib.com/polygon/adminty/files/assets/pages/widget/amchart/gauge.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/widget/amchart/gauge.js	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:39	14670/14670	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5c9a-394e%22	https://colorlib.com/polygon/adminty/files/assets/pages/widget/amchart/pie.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/widget/amchart/pie.js	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:40	4953/4953	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a7d-1359%22	https://colorlib.com/polygon/adminty/files/assets/pages/dashboard/crm-dashboard.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/dashboard/crm-dashboard.min.js	(from https://colorlib.com/polygon/adminty/default/dashboard-crm.html)
12:40:40	674/674	---M--	200	added ('OK')	image/jpeg	etag:%225afd599e-2fe%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/GERMANY.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/GERMANY.jpg	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:40	1240/1240	---M--	200	added ('OK')	image/jpeg	etag:%225afd599b-539%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/USA.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/USA.jpg	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:40	1536/1536	---M--	200	added ('OK')	image/jpeg	etag:%225afd599b-675%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/AUSTRALIA.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/AUSTRALIA.jpg	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:40	1713/1713	---M--	200	added ('OK')	image/jpeg	etag:%225afd599f-723%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/UK.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/UK.jpg	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:41	1093/1093	---M--	200	added ('OK')	image/jpeg	etag:%225afd599c-4af%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/BRAZIL.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/BRAZIL.jpg	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:41	2079/2079	---M--	200	added ('OK')	image/png	etag:%225afd599e-81f%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/icon-1.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/icon-1.png	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:41	617/617	---M--	200	added ('OK')	image/png	etag:%225afd599c-67b%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/icon-2.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/icon-2.png	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:42	990/990	---M--	200	added ('OK')	image/png	etag:%225afd599d-3de%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/icon-3.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/icon-3.png	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:42	950/950	---M--	200	added ('OK')	image/png	etag:%225afd599e-3b6%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/icon-4.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/icon-4.png	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:42	5372/5372	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a7d-14fc%22	https://colorlib.com/polygon/adminty/files/assets/pages/dashboard/analytic-dashboard.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/dashboard/analytic-dashboard.min.js	(from https://colorlib.com/polygon/adminty/default/dashboard-analytics.html)
12:40:43	6761/6761	---MCZ	200	added ('OK')	text/css	etag:W/%225afd5a5f-1a69%22	https://colorlib.com/polygon/adminty/files/assets/pages/prism/prism.css	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/prism/prism.css	(from https://colorlib.com/polygon/adminty/default/menu-static.html)
12:40:43	52074/52074	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a5e-cb6a%22	https://colorlib.com/polygon/adminty/files/assets/pages/prism/custom-prism.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/prism/custom-prism.js	(from https://colorlib.com/polygon/adminty/default/menu-static.html)
12:40:43	13835/13835	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd59fc-360b%22	https://colorlib.com/polygon/adminty/files/assets/js/menu/menu-sidebar-static.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/menu/menu-sidebar-static.js	(from https://colorlib.com/polygon/adminty/default/menu-static.html)
12:40:44	38265/38265	---MCZ	200	added ('OK')	text/css	etag:W/%225afd5a84-9579%22	https://colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css	(from https://colorlib.com/polygon/adminty/default/menu-header-fixed.html)
12:40:45	13834/13834	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd59fd-360a%22	https://colorlib.com/polygon/adminty/files/assets/js/menu/menu-header-fixed.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/menu/menu-header-fixed.js	(from https://colorlib.com/polygon/adminty/default/menu-header-fixed.html)
12:40:45	13838/13838	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd59fd-360e%22	https://colorlib.com/polygon/adminty/files/assets/js/menu/menu-compact.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/menu/menu-compact.js	(from https://colorlib.com/polygon/adminty/default/menu-compact.html)
12:40:46	13834/13834	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd59fe-360a%22	https://colorlib.com/polygon/adminty/files/assets/js/menu/menu-sidebar-fixed.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/menu/menu-sidebar-fixed.js	(from https://colorlib.com/polygon/adminty/default/menu-sidebar.html)
12:40:46	29207/29207	---MCZ	200	added ('OK')	text/css	etag:W/%225afd57b8-7217%22	https://colorlib.com/polygon/adminty/files/assets/css/pcoded-horizontal.min.css	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/css/pcoded-horizontal.min.css	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:46	30920/30920	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2018%20May%202019%2005:40:45%20GMT	https://colorlib.com/polygon/adminty/default/dashboard-ecommerce.html	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/default/dashboard-ecommerce.html	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:47	30920/30920	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2018%20May%202019%2005:40:46%20GMT	https://colorlib.com/polygon/adminty/default/dashboard-project.html	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/default/dashboard-project.html	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:48	30920/30920	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2018%20May%202019%2005:40:47%20GMT	https://colorlib.com/polygon/adminty/default/widget.html	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/default/widget.html	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:48	30920/30920	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2018%20May%202019%2005:40:48%20GMT	https://colorlib.com/polygon/adminty/default/internationalization/internationalization-after-init.html	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/default/internationalization/internationalization-after-init.html	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:49	30920/30920	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2018%20May%202019%2005:40:48%20GMT	https://colorlib.com/polygon/adminty/default/internationalization/internationalization-fallback.html	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/default/internationalization/internationalization-fallback.html	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:50	30920/30920	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2018%20May%202019%2005:40:49%20GMT	https://colorlib.com/polygon/adminty/default/internationalization/internationalization-on-init.html	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/default/internationalization/internationalization-on-init.html	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:50	30920/30920	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2018%20May%202019%2005:40:50%20GMT	https://colorlib.com/polygon/adminty/default/internationalization/internationalization-resources.html	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/default/internationalization/internationalization-resources.html	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:51	30920/30920	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2018%20May%202019%2005:40:50%20GMT	https://colorlib.com/polygon/adminty/default/internationalization/internationalization-xhr-backend.html	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/default/internationalization/internationalization-xhr-backend.html	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:52	9338/9338	---M--	200	added ('OK')	image/png	etag:%225afd59a1-247a%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/wathernature.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/wathernature.png	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:52	15165/15165	---M--	200	added ('OK')	image/png	etag:%225afd599a-3b3d%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/watherstar1.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/watherstar1.png	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:53	15272/15272	---M--	200	added ('OK')	image/png	etag:%225afd599b-3ba8%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/watherstar2.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/watherstar2.png	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:54	359/359	---M--	200	added ('OK')	image/png	etag:%225afd599b-167%22	https://colorlib.com/polygon/adminty/files/assets/images/widget/watherbottom.png	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/widget/watherbottom.png	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:55	209014/209014	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd61b2-33076%22	https://colorlib.com/polygon/adminty/files/assets/pages/dashboard/amchart/js/amcharts.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/dashboard/amchart/js/amcharts.js	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:55	49156/49156	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd61a6-c004%22	https://colorlib.com/polygon/adminty/files/assets/pages/dashboard/amchart/js/serial.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/dashboard/amchart/js/serial.js	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:55	2914/2914	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd61a5-b62%22	https://colorlib.com/polygon/adminty/files/assets/pages/dashboard/amchart/js/light.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/dashboard/amchart/js/light.js	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:55	5771/5771	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a7d-168b%22	https://colorlib.com/polygon/adminty/files/assets/pages/dashboard/custom-dashboard.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/dashboard/custom-dashboard.min.js	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:56	6656/6656	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd57cb-1a00%22	https://colorlib.com/polygon/adminty/files/assets/js/horizontal-layout.min.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/horizontal-layout.min.js	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-static.html)
12:40:57	11373/11373	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd59fd-2c6d%22	https://colorlib.com/polygon/adminty/files/assets/js/menu/menu-hori-fixed.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/menu/menu-hori-fixed.js	(from https://colorlib.com/polygon/adminty/default/menu-horizontal-fixed.html)
12:40:58	13832/13832	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd59fd-3608%22	https://colorlib.com/polygon/adminty/files/assets/js/menu/box-layout.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/menu/box-layout.js	(from https://colorlib.com/polygon/adminty/default/box-layout.html)
12:40:58	13834/13834	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd59fc-360a%22	https://colorlib.com/polygon/adminty/files/assets/js/menu/menu-rtl.js	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/js/menu/menu-rtl.js	(from https://colorlib.com/polygon/adminty/default/menu-rtl.html)
12:40:58	7363/7363	---MCZ	200	added ('OK')	text/css	etag:W/%225afd5d01-1cc3%22	https://colorlib.com/polygon/adminty/files/assets/pages/menu-search/css/component.css	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/pages/menu-search/css/component.css	(from https://colorlib.com/polygon/adminty/default/navbar-light.html)
12:40:59	8314/8314	---M--	200	added ('OK')	image/jpeg	etag:%225afd5986-207a%22	https://colorlib.com/polygon/adminty/files/assets/images/navbar/nav1.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/navbar/nav1.jpg	(from https://colorlib.com/polygon/adminty/default/navbar-light.html)
12:41:00	7356/7356	---M--	200	added ('OK')	image/jpeg	etag:%225afd5985-1cbc%22	https://colorlib.com/polygon/adminty/files/assets/images/navbar/nav2.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/navbar/nav2.jpg	(from https://colorlib.com/polygon/adminty/default/navbar-light.html)
12:41:01	8063/8063	---M--	200	added ('OK')	image/jpeg	etag:%225afd5985-1f7f%22	https://colorlib.com/polygon/adminty/files/assets/images/navbar/nav3.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/navbar/nav3.jpg	(from https://colorlib.com/polygon/adminty/default/navbar-light.html)
12:41:02	8052/8052	---M--	200	added ('OK')	image/jpeg	etag:%225afd5986-1f74%22	https://colorlib.com/polygon/adminty/files/assets/images/navbar/nav4.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/navbar/nav4.jpg	(from https://colorlib.com/polygon/adminty/default/navbar-light.html)
12:41:03	7931/7931	---M--	200	added ('OK')	image/jpeg	etag:%225afd5986-1efb%22	https://colorlib.com/polygon/adminty/files/assets/images/navbar/nav5.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/navbar/nav5.jpg	(from https://colorlib.com/polygon/adminty/default/navbar-light.html)
12:41:04	8201/8201	---M--	200	added ('OK')	image/jpeg	etag:%225afd5987-2009%22	https://colorlib.com/polygon/adminty/files/assets/images/navbar/nav6.jpg	C:/xampp/htdocs/Adminity2/Aminity/colorlib.com/polygon/adminty/files/assets/images/navbar/nav6.jpg	(from https://colorlib.com/polygon/adminty/default/navbar-light.html)
